map,prompt,survey_point_id,transcription,note,category,sourced_elsewhere
13a,"horn of cow",55,ə+j+ə+r+k,,,0
13a,"horn of cow",56,ö+j+ə+r+k,,,0
13a,"horn of cow",57,ö+i+ə+r+k,,,0
13a,"horn of cow",58,ö+j+ə+r+k,,,0
13a,"horn of cow",59,ö+j+ə+r+k,,,0
13a,"horn of cow",60,ᴇ+i+ə+r+k,,,0
13a,"horn of cow",61,a+j+ə+r+k,,,0
13a,"horn of cow",62,a+j+ə+r+k,,,0
13a,"horn of cow",64,èː+r+k,,,0
13a,"horn of cow",65,èː+r+ḵ,,,0
13a,"horn of cow",66,ᴇː+r+k,,,0
13a,"horn of cow",67,ᴇː+ə+r+k,,,0
13a,"horn of cow",68,ɛː+r+ḵ,,,0
13a,"horn of cow",69,eː+r+ḵ,,,0
13a,"horn of cow",70,eː+r+k,,,0
13a,"horn of cow",71,ɛː+r+k,,,0
13a,"horn of cow",72,ö̤ː+r+k,,,0
13a,"horn of cow",73,ö̤ː+r+k,,,0
13a,"horn of cow",74,ö̤ː+r+k,,,0
13a,"horn of cow",75,ö̤ː+r+k,,,0
13a,"horn of cow",76,èː+r+k,,,0
13a,"horn of cow",77,ɛː+r+k,,,0
13a,"horn of cow",78,ö̤ː+r+k,,,0
13a,"horn of cow",79,eː+r+k,,,0
13a,"horn of cow",80,èː+r+k,,,0
13a,"horn of cow",81,ɛː+r+k,,,0
13a,"horn of cow",82,ö̤ː+r+k,,,0
13a,"horn of cow",83,ö̤ː+r+k,,,0
13a,"horn of cow",84,ẹː+r+k,,,0
13a,"horn of cow",85,èː+r+k,,,0
13a,"horn of cow",86,eː+r+k,,,0
13a,"horn of cow",88,e+l′+k,,,0
13a,"horn of cow",a,ɪ+ˏ+ə+r+k,,,0
13a,"horn of cow",b,öː+ˏ+ə+r+k,,,0
13a,"horn of cow",c,ø+r+e+x+ḳ,,,0
13a,"horn of cow",d,öː+r̠+k′,,,0
13a,"horn of cow",e,öː+r+ḳ′,,,0
13a,"horn of cow",f,ə+r+ə+g̣,,,0
13a,"horn of cow",g,ə+r+i+g̣′,,,0
/*<L 18>*/
/*<M 13b sick>*/
/*<F tinn, breóidhte>*/
13b,"sick",1,ṯ+ɛ+ĩ+ŋ′,,,0
13b,"sick",2,t′+a+ĩ+ŋ′,,,0
13b,"sick",3,t+a+i+ŋ′,,,0
13b,"sick",4,t′+e·+i+ŋ′,,,0
13b,"sick",5,ṯ+a+i+ŋ′,,,0
13b,"sick",7,b′+r′+oː+t′+ĕ,,,0
13b,"sick",8,b′+r′+ǫː+t′+ĕ,,,0
13b,"sick",9,b′+r′+ǫː+t′+ĕ,,,0
13b,"sick",10,b′+r+ǫː+ṯ+ĕ,,,0
13b,"sick",11,b′+r′+oː+t′+ĕ,,,0
13b,"sick",12,b′+r′+ǫː+ṭ′+ĕ,,,0
13b,"sick",13,b′+r′+oː+ṯ+ə,,,0
13b,"sick",14,b′+r′+ǫː+t′+ĕ,,,0
13b,"sick",15,b′+ṟ+ǫː+t′+ĕ,,,0
13b,"sick",16,b′+r′+ɔː+t′+ĕ,,,0
13b,"sick",17,b′+r′+oː+ṯ+ĕ,,,0
13b,"sick",18,b′+r+oː+t′+ə,,,0
13b,"sick",19,b′+r′+oː+t′+ĕ,,,0
13b,"sick",20,b′+r′+oː+t′+ə,,,0
13b,"sick",21,b′+r′+oː+t′+ĕ,,,0
13b,"sick",22,t′+è+i+n′,,,0
13b,"sick",23,t′+iː+n′,,,0
13b,"sick",24,t″+iː+n′,,,0
13b,"sick",25,t′+iː+n′,,,0
13b,"sick",26,t′+ᶴ+iː+n′,,,0
13b,"sick",27,t̨′+iː+n′,,,0
13b,"sick",28,t″+iː+n′,,,0
13b,"sick",29,t′+iː+n′,,,0
13b,"sick",30,t′+i+n′,,,0
13b,"sick",30,t′+i·+n′,,,0
13b,"sick",31,t′+ᶴ+i+n′,,,0
13b,"sick",32,t′+i+ɴ′ː,,,0
13b,"sick",33,t′+i+ṉ,,,0
13b,"sick",34,t′+i+ɴ̱,,,0
13b,"sick",35,t′+i+ɴ′,,,0
13b,"sick",36,t′+i+n′,,,0
13b,"sick",37,t′+i+ɴ′,,,0
13b,"sick",38,t′+i+n′·,,,0
13b,"sick",39,t′+iː+n′,,,0
13b,"sick",40,t′+iː+n′,,,0
13b,"sick",41,t′+ᶴ+iː+n′,,,0
13b,"sick",42,t′+iː+n′,,,0
13b,"sick",43,t′+ĩː+n′,,,0
13b,"sick",44,t″+iː+n′,,,0
13b,"sick",45,t′+iː+n′·,,,0
13b,"sick",46,t″+iː+n′,,,0
13b,"sick",47,t′+iː+n′,,,0
13b,"sick",48,t′+iː+n′,,,0
13b,"sick",49,t′+i+n′,,,0
13b,"sick",50,t′+i+n′,,,0
13b,"sick",51,t′+ᶴ+i·+n′,,,0
13b,"sick",52,t′+ʃ+i+ɴ̱,,,0
13b,"sick",53,g+ə+ˈ+d+o̤+n+ə,,,0
13b,"sick",54,t′+ʃ+i+ŋ′,,,0
13b,"sick",55,t′+ᶴ+i.+ŋ′,,,0
13b,"sick",56,t′+ᶴ+i+ŋ′,,,0
13b,"sick",57,t′+ʃ+ɪː+n′,,,0
13b,"sick",58,t′+ʃ+i+ŋ′,,,0
13b,"sick",59,t′+ᶴ+i+n′,,,0
13b,"sick",60,t″+ɪ+ɴ′ː,,,0
13b,"sick",61,t′+ᶴ+i+ɴ′ː,,,0
13b,"sick",62,t″+i+ɴ′ː,,,0
13b,"sick",63,k′+i+ɴ′,,,0
13b,"sick",65,t′+ʃ+i+n′,,,0
13b,"sick",66,t′+ᶴ+i+ɴ̱,,,0
13b,"sick",67,t′+ʃ+i+nː,,,0
13b,"sick",68,t″+i+ɴ′ː,,,0
13b,"sick",69,t′+ị+ɴ′,,,0
13b,"sick",70,t′+i+ɴ′ː,,,0
13b,"sick",71,t″+ɪ+ɴ̱ː,,,0
13b,"sick",72,t′+i+ɴ̱ː,,,0
13b,"sick",73,t″+i+ɴ′ː,,,0
13b,"sick",74,t″+ɪ+ɴ′,,,0
13b,"sick",75,t′+ᶴ+ɪ+ɴ′,,,0
13b,"sick",76,t″+i+n′·,,,0
13b,"sick",77,t′+i+ɴ̱,,,0
13b,"sick",78,t′+ɪ+ɴ′ː,,,0
13b,"sick",79,t′+ᶴ+ɪ+ɴ̱,,,0
13b,"sick",80,t′+i+ɴ′ː,,,0
13b,"sick",81,t′+i+ɴ′ː,,,0
13b,"sick",82,t′+i+ɴ′,,,0
13b,"sick",83,t′+ɪ+ɴ′,,,0
13b,"sick",84,t′+ɛ+ɴ̱ː,,,0
13b,"sick",85,t′+ʃ+i+ɴ′ː,,,0
13b,"sick",86,t′+ʃ+ɪ+ɴ̱,,,0
13b,"sick",87,t′+ʃ+i+ɴ′ː,,,0
13b,"sick",88,t′+ᶴ+i+ŋ,,,0
13b,"sick",a,t̠+ʃ+iː+ɴ′,,,0
13b,"sick",b,t+ʃ+ɪː+ɴ′,,,0
13b,"sick",c,t′+ʃ+i.+n,,,0
13b,"sick",d,b+o+x+ḳ,,,0
13b,"sick",e,t′+ᶴ+e+ĭ+n′.,,,0
13b,"sick",f,t′+ᶴ+iː+ɴ′,,,0
13b,"sick",g,t′+ᴇ+i+ɴ′,,,0
/*<L 19>*/
/*<M 14 tied>*/
/*<F ceangailte>*/
14,"tied",1,k′+a+ŋ+ə+l′+h+ă,,,0
14,"tied",2,k′+a+ŋ+ə+l′+h+ĕ,,,0
14,"tied",3,k′+a+ŋ+ɪ+l′+t′+ĕ,,,0
14,"tied",4,k′+a+ŋ+ə+l′+h+ĕ,,,0
14,"tied",5,k′+a+ŋ+ə+l′+h+ə,,,0
14,"tied",7,k′+a+ŋ+ə+l′+t′+ə,,,0
14,"tied",8,k′+a+ŋ+ə+l+i+h′+ĕ,,,0
14,"tied",8,k′+a+ŋ+ɪ+l′+t′+ĕ,,,0
14,"tied",9,k′+a+ŋ+ɪ+l′+h+ĕ,,,0
14,"tied",10,k′+a+ŋ+ə+l′+h+ĕ,,,0
14,"tied",11,k′+a+ŋ+ə+l′+h+ĕ,,,0
14,"tied",12,k′+a+ŋ+ɪ+l′+h+ĕ,,,0
14,"tied",13,k′+a+ŋ+ɪ+l′+h+ĕ,,,0
14,"tied",14,k′+a+ŋ+ə+l′+h+ĕ,,,0
14,"tied",14,k′+a+ŋ+ə+l′+t′+ĕ,,,0
14,"tied",15,k′+a+ŋ+ə+l′+h+ĕ,,,0
14,"tied",16,k′+a+ŋ+ə+l′+i+h′+ĕ,,,0
14,"tied",17,k′+a+ŋ+ə+l′+t′+ĕ,,,0
14,"tied",18,k′+a+ŋ+g+ə+l′+h+ə,,,0
14,"tied",19,k′+a+ŋ+g+ə+l′+h+ə,,,0
14,"tied",20,k′+ʲ+a+ŋ+g+ɪ+l′+t′+ə,,,0
14,"tied",21,k′+a+ŋ+ə+l′+t′+ĕ,,,0
14,"tied",21,k′+a+ŋ+ə+l′+h+ĕ,,,0
14,"tied",22,k′+a+ŋ+ə+l′+t′+ĕ,,,0
14,"tied",23,k′+a+ŋ+ə+l′+t′+ə,,,0
14,"tied",24,k′+a+ŋ+g+ə+l′+t′+ĕ,,,0
14,"tied",25,k′+a+g+l+i,,,0
14,"tied",26,k′+a+g+ə+l+t+ə,,,0
14,"tied",28,k′+a+g+l+i,,,0
14,"tied",29,k′+a+g+ə+l′+t′+ə,,,0
14,"tied",30,k′+a+g+ə+l+t′+iː,,,0
14,"tied",30,k′+a+ŋ+ə+l+t′+i,,,0
14,"tied",31,k′+a+ŋ+ə+l′+t′+i,,,0
14,"tied",32,k′+a+ŋ+ə+ʟ′+t′+i,,,0
14,"tied",33,k′+a+ŋ+ə+l′+t′+i,,,0
14,"tied",34,k′+a+ŋ+ə+l′+t′+i,,,0
14,"tied",35,k′+a+ŋ+ᵍ+ə+ʟ′+t′+i,,,0
14,"tied",36,k′+a+ŋ+g+ə+l′+t′+ə,,,0
14,"tied",37,k′+a+ŋ+g+ə+l′+t′+i,,,0
14,"tied",38,k′+a+g+ə+l′+t′+i,,,0
14,"tied",39,k′+a+ŋ+g+ə+ʟ′+t′+ĕ,,,0
14,"tied",40,k′+a+ŋ+g+ə+l′+t′+ĕ,,,0
14,"tied",41,k′+a+ŋ+g+ə+l′+t′+ᶴ+ə,,,0
14,"tied",42,k′+a+ŋ+g+ə+l′+t′+ɪ,,,0
14,"tied",43,k′+a+ŋ+ə+ʟ′+t′+i,,,0
14,"tied",44,k′+a+ŋ+g+ə+ʟ′+t″+ə,,,0
14,"tied",45,k′+a+ŋ+l+i+h+ə,,,0
14,"tied",46,k′+a+ŋ+g+ə+l′+t′+ə,,,0
14,"tied",47,k′+a+ŋ+g+ə+l′+t′+ə,,,0
14,"tied",48,k′+a+ŋ+ə+l′+t′+i,,,0
14,"tied",49,k′+a+ŋ+ə+l′+t′+i,,,0
14,"tied",50,k′+a+ŋ+ə+ʟ′+t′+i,,,0
14,"tied",51,k′+a+ŋ+ə+ʟ′+t′+ᶴ+i,,,0
14,"tied",52,k′+a+ŋ+ə+l′+t″+i,,,0
14,"tied",53,k′+a+ŋ+ə+ʟ′+t″+i,,,0
14,"tied",54,k′+a+ŋ+ə+l′+t′+i,,,0
14,"tied",55,k′+a+ŋ+ə+ʟ′+t′+ᶴ+i,,,0
14,"tied",56,k′+a+ŋ+ə+ʟ′+t′+ᶴ+i,,,0
14,"tied",57,k′+a+ŋ+ə+l′+t′+ᶴ+i,,,0
14,"tied",58,k′+a+ŋ+ə+l′+ᵗˊ+ʃ+i,,,0
14,"tied",59,k′+a+ŋ+ə+l′+t′+i,,,0
14,"tied",60,k′+a+ŋ+ə+ʟ′+t′+i,,,0
14,"tied",61,k′+a+ŋ+ə+ʟ′+t″+i,,,0
14,"tied",62,k′+a+ŋ+ə+ʟ′+t′+i,,,0
14,"tied",65,k′+a+ŋ+ə+l′+ʃ+ə,,,0
14,"tied",66,k′+e·+ə+l+t+ə,,,0
14,"tied",67,k+ɛ̃ː+ə+l+t′+ʃ+ə,"initial k may be wrong, cf. H., Rathlin 172",,0
14,"tied",68,k′+ə+λ+ə+ʟ′+t′+ə,,,0
14,"tied",68,k′+e+i+l′+t′+ə,,,0
14,"tied",69,k′+e+ŋ+l+ɪ+ʃ+ṭ′+ə,,,0
14,"tied",69,k′+eː+l′+t′+ə,,,0
14,"tied",70,k′+ɛ̀+ŋ+ə+l+t+ə,,,0
14,"tied",71,k′+a+ŋ+ə+ʟ′+t′+ə,,,0
14,"tied",72,k′+a+ŋ+l+i+ʃ+ṭ′+ə,,,0
14,"tied",73,k′+ø+ŋ+l+i+ʃ+ṭ′+ə,,,0
14,"tied",74,k′+a+ŋ+l+ɪ+ʃ+ṭ′+ĕ,,,0
14,"tied",75,k′+ã+ɣ̃+ᵊ+l+i,,,0
14,"tied",76,k′+a+ŋ+ə+ʟ′+t′+ə,,,0
14,"tied",77,k′+a+ŋ+ə+l+i,,,0
14,"tied",78,k′+a+ŋ̣+ə+ʟ′+t′+ə,,,0
14,"tied",79,k′+a+ŋ+ə+l+t,sic!,,0
14,"tied",80,k′+a+ŋ+l+ɪ,,,0
14,"tied",81,k′+ɛ+ŋ+l′+i,,,0
14,"tied",82,k′+a+ŋ+ə+ʟ′+t′+ə,,,0
14,"tied",83,k′+a+ŋ+ə+ʟ′+t′+ə,,,0
14,"tied",84,k′+a+ŋ+l+ɛ+ĭ+χ′,,,0
14,"tied",85,k′+a+ŋ+l+i,,,0
14,"tied",86,k′+a+ŋ+l+ɪ,,,0
14,"tied",88,k′+ẽː+l′+t,(N),,0
14,"tied",a,k′+ɑ+ˏ+ə+ɫ+t̠+ʃ,,,0
14,"tied",b,k′+ï+ˏ+ö̃+l+t̠+ʃ,,,0
14,"tied",c,k′+è̃+ˏ+ə+l+t+′+ᶴ+ə,,,0
14,"tied",d,k′+ɛ̃ː+ə+l′+t′+ʃ+ə,,,0
14,"tied",e,k′+ĩː+aː+l′+.+ʰ+ṭ′′,,,0
14,"tied",f,k′+ɛ+û+l+t′+ə,,,0
14,"tied",g,è+r+ə ˈ+k′+ɑ̣̃+.+u+l,,,0
/*<L 20>*/
/*<M 15 I shall tie>*/
/*<F ceanglóchaidh mé, ceangló' mé>*/
15,"I shall tie",1,k′+a+ŋ+ə+ˈ+ł+oː t+u,2. sg.,,0
15,"I shall tie",2,k′+a+ŋ′+ə+l′+oː m′+ɛ,,,0
15,"I shall tie",3,k′+a+ˈ+ŋ+l+oː m+ə,,,0
15,"I shall tie",4,k′+a+ŋ+ə+ˈ+l+oː m′+ə,,,0
15,"I shall tie",5,k′+a+ŋ+ə+l′+oː m′+ə,,,0
15,"I shall tie",7,k′+a+ŋ+ə ˈ+l oː+ⁱ m′+ɛ,,,0
15,"I shall tie",8,k′+a+ŋ+ə+ˈ+l+ɔ̨ː m′+ɛ,,,0
15,"I shall tie",9,k′+a+ŋ+ə+ˈ+l+ǫː m′+ɛ,,,0
15,"I shall tie",10,k′+a+ŋ+ə+ˈ+l+ǫː m′+ɛ,,,0
15,"I shall tie",11,k′+a+ˈ+ŋ+h+ǫː+l+ə+d,,,0
15,"I shall tie",12,k′+a+ŋ+ə+ˈ+l+ǫː+d,,,0
15,"I shall tie",13,k′+a+ŋ+ə+ˈ+l+ɔː+d,,,0
15,"I shall tie",14,k′+a+ŋ+ə+ˈ+l+oː+d,,,0
15,"I shall tie",15,k′+a+ŋ+ə+ˈ+l+ǫː m′+e,,,0
15,"I shall tie",16,k′+a+ŋ+ə+ˈ+l+ɔː+d,,,0
15,"I shall tie",17,k′+a+ŋ+ə+ˈ+l+oː+d,,,0
15,"I shall tie",18,k′+a+ŋ+g+ə+ˈ+l+oː+d,,,0
15,"I shall tie",19,k′+a+ŋ+g+ə+ˈ+l+oː m′+e,,,0
15,"I shall tie",20,k′+a+ŋ+g+ə+ˈ+l+oː+d,,,0
15,"I shall tie",21,k′+a+ŋ+ə+ˈ+l+oː+d,,,0
15,"I shall tie",22,k′+a+ŋ+ə+ˈ+l′+oː m′+ə,,,0
15,"I shall tie",23,k′+a ŋ+g ə+ˈ l+oː m′+ə,,,0
15,"I shall tie",24,k′+a+ŋ+g+ə+ˈ+l′+oː+m′+ᵊ,,,0
15,"I shall tie",25,ˈ+k′+a+g+l+oː m′+e,,,0
15,"I shall tie",27,ˈ+k′+a+g+l+ǫː m′+i+ʃ+ə,‘mise’ = emphatic pronoun,,0
15,"I shall tie",28,ˈ+k′+a+g+l+oː m′+e,,,0
15,"I shall tie",29,ˈ+k′+a+g+l+oː m′+e,,,0
15,"I shall tie",30,ˈ+k′+a+g+l+oː m′+è,,,0
15,"I shall tie",30,ˈ+k′+a+ŋ+l+oː m′+è,,,0
15,"I shall tie",32,ˈ+k′+a+ŋ+l+ǫː m′+i+ʃ+ə,‘mise’ = emphatic pronoun,,0
15,"I shall tie",33,ˈ+k′+a+ŋ+l+oː ˈ+m′+i+ʃ+ə,‘mise’ = emphatic pronoun,,0
15,"I shall tie",34,ˈ+k′+a+ŋ+l+ǫː m′+ɛ,,,0
15,"I shall tie",35,ˈ+k′+a+ˈ+ŋ+l+ǫː m′+èː,,,0
15,"I shall tie",36,k′+a+ŋ+g+l+o m′+i+ʃ+ĕ,‘mise’ = emphatic pronoun,,0
15,"I shall tie",37,ˈ+k′+a+g+l+oː m′+ɛ,,,0
15,"I shall tie",38,k′+a+g+l+ǫː ˈ+m+i+ʃ+ĕ,‘mise’ = emphatic pronoun,,0
15,"I shall tie",39,ˈ+k′+a+ŋ+g+l+oː m′+e,,,0
15,"I shall tie",40,ˈ+k′+a+ŋ+l+oː m′+e,,,0
15,"I shall tie",41,ˈ+k′+a+ŋ′+g′+l′+oː ˈ+m′+i+ʃ+ə,‘mise’ = emphatic pronoun,,0
15,"I shall tie",42,ˈ+k′+a+ŋ+g+l+oː ˈ+m′+i+ʃ+ə,‘mise’ = emphatic pronoun,,0
15,"I shall tie",43,ˈ+k′+a+ŋ+l+oː m′+ɛ,,,0
15,"I shall tie",44,ˈ+k′+a+ŋ+g+l+oː m′+eː,,,0
15,"I shall tie",45,ˈ+k′+a+ŋ+l+oː m′+e,,,0
15,"I shall tie",46,ˈ+k′+a+ŋ+g+l+oː m′+e,,,0
15,"I shall tie",47,ˈ+k′+a+ŋ+g+l+oː m′+e,,,0
15,"I shall tie",48,ˈ+k′+a+ŋ+l+ɔ̨ː m′+ɛ,,,0
15,"I shall tie",49,ˈ+k′+a+ŋ+l+oː m′+è,,,0
15,"I shall tie",50,ˈ+k′+a+ŋ+l+oː m′+e,,,0
15,"I shall tie",51,ˈ+k′+a+ŋ+l+oː ˈ+m′+i+ʃ+ə,‘mise’ = emphatic pronoun,,0
15,"I shall tie",52,ˈ+k′+a+ŋ+l+ɔ̨ː m′+i+ʃ+ə,‘mise’ = emphatic pronoun,,0
15,"I shall tie",53,ˈ+k′+a+ŋ+l+ǫː m′+ɛ,,,0
15,"I shall tie",54,ˈ+k′+a+ŋ+l+ɑ+x+ə m′+e,,,0
15,"I shall tie",55,ˈ+k′+a+ŋ+l+oː m′+ɛ,,,0
15,"I shall tie",56,ˈ+k′+a+ŋ+l+oː+x+ə m′+e,,,0
15,"I shall tie",57,ˈ+k′+a+ŋ+l+oː m′+i+ʃ+ə,‘mise’ = emphatic pronoun,,0
15,"I shall tie",58,ˈ+k′+a+ŋ+l+oː m′+ɛ,,,0
15,"I shall tie",59,ˈ+k′+a+ŋ+l+ǫː m′+e,,,0
15,"I shall tie",60,ˈ+k′+a+ŋ+l+ǫː ʃ+eː,3. sg.,,0
15,"I shall tie",61,ˈ+k′+a+ŋ+ᵊ+l+oː m′+e,,,0
15,"I shall tie",62,k′+ã+ŋ+l+õː m+ï+d′,1. pl.,,0
15,"I shall tie",66,k′+eː+l′+ə m′+a,,,0
15,"I shall tie",67,ˈ+k+ɛ̃ː+n+l+è m′+e,initial k may be wrong,,0
15,"I shall tie",68,ˈ+k′+è+i+l′+ə+h+ə m+ə,,,0
15,"I shall tie",69,ˈ+k′+eː+l+ɑ+h+ə m′+a,,,0
15,"I shall tie",69,ˈ+k′+e·+ŋ+l+ɑ+h+ə,,,0
15,"I shall tie",70,ˈ+k′+ɛ̀+ŋ+l+ɑ+h+ə m′+a,,,0
15,"I shall tie",71,ˈ+k′+a+ŋ+l+ɑ+h+ə m′+ɛ,,,0
15,"I shall tie",72,ˈ+k′+a+ŋ+l+ɑ+h+ə m′+e,,,0
15,"I shall tie",73,ˈ+k′+ø+ŋ+l+ɑ+h+ə m′+a,,,0
15,"I shall tie",74,ˈ+k′+a+ŋ+l+ɑ̆+h+ə m′+e,,,0
15,"I shall tie",75,k′+ã+ɣ̃+l+a+h+ə m′+ɛ,,,0
15,"I shall tie",76,ˈ+k′+a+ŋ+l+ɑ̣+h+ə ˈ+m′+i+ʃ+ə,‘mise’ = emphatic pronoun,,0
15,"I shall tie",77,ˈ+k′+a+ŋ+l+ɑ+h+ə m′+eː,,,0
15,"I shall tie",78,ˈ+k′+a+ŋ̣+ɑ·+l+ə m′+ɛ,,,0
15,"I shall tie",79,ˈ+k′+a+ŋ+l+ɑ+h+ə m′+ɛ,,,0
15,"I shall tie",80,ˈ+k′+a+ŋ+l+ɑ+h+ə m′+e,,,0
15,"I shall tie",81,ˈ+k′+ɛ+ŋ+l+ɑ̣+h+ə m′+ɛ,,,0
15,"I shall tie",82,ˈ+k′+a+ŋ+l+ɑ+ʰ+ə m′+ɛ,,,0
15,"I shall tie",83,k′+a+ŋ+l+ɑ+h+ə m′+e,,,0
15,"I shall tie",84,ˈ+k′+a+ŋ+l+ɑ+x+ə m′+e,,,0
15,"I shall tie",85,ˈ+k′+a+ŋ+ə+l+ʰ+ə m′+ɛ,,,0
15,"I shall tie",86,ˈ+k′+a+ŋ+l+ɑ+h+ə m′+ɛ,,,0
15,"I shall tie",88,n+i m+i+ʃ k′+ẽː+l+j+ə,"(N), ‘mise’ = emphatic pronoun",,0
15,"I shall tie",a,ˈ+k′+ɑ̣ː+ɫ+'+i ˈ+m+i+ʃ+ə,‘mise’ = emphatic pronoun,,0
15,"I shall tie",b,ˈ+k′+ɛ̃ː+ᵊ+ɫ+ï m+ɪ+.,,,0
15,"I shall tie",c,k′+ɛ̃+ˏ+ə+l+ɪ m′+i+ʃ,‘mise’ = emphatic pronoun,,0
15,"I shall tie",d,k′+ɛ̃ː+l′+ə m+iː,,,0
15,"I shall tie",e,k′+ĩ+.+a+l′+ɪ m+i+ʃ+ə,‘mise’ = emphatic pronoun,,0
15,"I shall tie",f,k′+ɛ+u+l+ɪ m′+i+ʃ,‘mise’ = emphatic pronoun,,0
15,"I shall tie",g,k′+ɑ̣̃+u+l+ᵊ ˈ+m+i+.+ʃ,‘mise’ = emphatic pronoun,,0
/*<L 21>*/
/*<M 16 grazing>*/
/*<F ag inbhear; ag inghilt; ar féarach; ar cimín>*/
16,"grazing",1,ə+g′ i+ˈ+ŋ′+iː+r,,,0
16,"grazing",2,i+g′ i+ˈ+ŋ̱+uː+r,,,0
16,"grazing",3,ɪ+g′ ˈ+i+ˈ+ŋ′+uː+r,,,0
16,"grazing",4,ə+g′ ə+ˈ+ŋ+ũː+r,,,0
16,"grazing",5,i+g′ i+ˈ+ŋ′+uː+r,,,0
16,"grazing",7,ə+g′ ˈ+i+ŋ′+iː+r,,,0
16,"grazing",8,ə+g′ i+ˈ+ŋ′+iː+ᵊ+r,,,0
16,"grazing",9,ə+g  iː+ˈ+n′+iː+r,,,0
16,"grazing",10,ɪ+g′ i+ˈ+n′+iː+r,,,0
16,"grazing",11,ə+g′ ˈ+i+n′+ə+v+ə+r,,,0
16,"grazing",12,ə+g′ i+ˈ+n′+iː+ᵊ+r,,,0
16,"grazing",13,ə+g′ ɪ+ˈ+n′+ɪː+r,,,0
16,"grazing",14,ə+g  ɪ+ˈ+n′+iː+r,,,0
16,"grazing",15,ə+g′ iː+ˈ+ŋ′+èː+r,,,0
16,"grazing",16,ə+g  ˈ+iː+ˈ+ŋ′+iː+ᵊ+r,,,0
16,"grazing",17,ə+g′ ˈ+iː+ˈ+ŋ′+iː+r,,,0
16,"grazing",18,g′ ɪ+ˈ+n′+ɪ·+ə+r,,,0
16,"grazing",19,g′ i+ˈ+n′+iː+ᵊ+r,,,0
16,"grazing",20,g′ ɪ+n′+v′+ə+r,,,0
16,"grazing",21,ɛ+r ˈ+f′+i+ə+r+ə+x,,,0
16,"grazing",22,ɪ+g′ ˈ+i+n′+ųː+r,,,0
16,"grazing",23,i+g′ i+ˈ+ɴ′+ųː+r,,,0
16,"grazing",24,ɪ+g′ ɪ+ˈ+n′+uː+r,,,0
16,"grazing",25,ɪ+g′ ˈ+i+n′+iː+l′+ᵗˊ,,,0
16,"grazing",27,ə+g ˈ+i+n′+iː+l′+t′,,,0
16,"grazing",28,ə+g′ ˈ+i+n′+iː+l′+t′,,,0
16,"grazing",29,k′+i+m′+iː+n′+t′,,,0
16,"grazing",30,ɪ+g′ ˈ+i+x′+ĕ,,,0
16,"grazing",31,ə+g ˈ+i+h+ə,,,0
16,"grazing",32,g′ ˈ+ɪ+ɴ′+ųː+r,,,0
16,"grazing",33,ɪ+g′ ˈ+i+n′+ə+v′+ə+r,,,0
16,"grazing",34,g′ ˈ+i+n′+ə+v′+ə+r,,,0
16,"grazing",35,g′ ˈ+i+ŋ′+g′+uː+n′,,,0
16,"grazing",36,ɪ+g′ ˈ+i+n′+ə+v′+o̤+r,,,0
16,"grazing",37,ɪ+g′ ɪ+n′+ųː+r′+ə+x+t,,,0
16,"grazing",38,ɛ+r′+ə ˈ+v′+eː+r,,,0
16,"grazing",39,e+r′+ə ˈ+v′+eː+r,,,0
16,"grazing",40,ɪ+g′ ˈ+i+n′+ə+l,,,0
16,"grazing",41,ɛ+r ˈ+f′+ᴇː+r+ə+x,,,0
16,"grazing",42,ɛ+r′ ˈ+f′+ᴇː+r+ə+x,,,0
16,"grazing",43,g′ ˈ+i+h′+ĕ ˈ+f′+eː+r′,,,0
16,"grazing",44,ə+g′ ˈ+i+h+ə,,,0
16,"grazing",45,ɪ+g′ ˈ+i+x′+ĕ,,,0
16,"grazing",46,ɛ+r ˈ+f′+èː+r+ə+x,,,0
16,"grazing",47,ə ˈ+f′+èː+r+ɪː+ə+x+t,,,0
16,"grazing",48,ɪ+g′ ˈ+i+h′+ĕ,,,0
16,"grazing",49,è+r′+ə ˈ+g′+ɪ+m′+iː+n′,,,0
16,"grazing",50,ɛ+r+ə ˈ+v′+ɛː+r,,,0
16,"grazing",51,ɛ+r ˈ+k′+i+m′+iː+n′,,,0
16,"grazing",52,ɛ+r+ə ˈ+v′+ɛː+r,,,0
16,"grazing",53,ə ˈ+f+ɑ+s+ɪː+ɑ+x+t,,,0
16,"grazing",54,ɛ+r ˈ+f′+ɛː+r+ɑ+x,,,0
16,"grazing",54,ə ˈ+f+ɑ̣+s+iː+ɑ̆+x+t,,,0
16,"grazing",55,ɛ+r ˈ+f′+èː+r+ə+x,,,0
16,"grazing",56,ɪ+g′ ˈ+i+ŋ′+ə+ʟ′+t′+ᶴ,,,0
16,"grazing",57,ɛ+r ˈ+f′+ɛː+r+ə+x,,,0
16,"grazing",58,ɛ+r ˈ+f′+ɛː+r+ə+x,,,0
16,"grazing",59,ə+g′ ˈ+i+n′+iː+l′+ᵗˊ+ʃ+ə,,,0
16,"grazing",60,ɛ+r ˈ+f+ɑː+s+ə+x,,,0
16,"grazing",62,ə+r ˈ+f′+èː+r+ə+x,,,0
16,"grazing",62,i+n′+ə+v′+ə+r,noun form,,0
16,"grazing",68,ə+g′ ˈ+ï+ɴ′+ə+ʟ′+t′,,,0
16,"grazing",69,ɛ+r+ə ˈ+ɴ′+ɛ+r+ɑ̆,,,0
